,Season,Game,HR,Team,TOI(min)
6148,2014,20946,Home,FLA,51.833333333333336
6149,2014,20946,Road,TOR,51.833333333333336
6150,2014,20947,Home,MIN,47.00000000000001
6151,2014,20947,Road,OTT,47.00000000000001
6152,2014,20948,Home,DAL,42.75000000000001
6153,2014,20948,Road,NYI,42.75000000000001
6154,2014,20949,Home,ARI,55.033333333333346
6155,2014,20949,Road,ANA,55.033333333333346
6156,2014,20950,Home,EDM,48.9
6157,2014,20950,Road,LAK,48.9
6158,2014,20951,Home,VAN,49.95
6159,2014,20951,Road,SJS,49.95
6160,2014,20952,Home,WPG,49.550000000000004
6161,2014,20952,Road,OTT,49.550000000000004
6162,2014,20953,Home,DET,51.3
6163,2014,20953,Road,NYR,51.3
6164,2014,20954,Home,COL,51.583333333333336
6165,2014,20954,Road,PIT,51.583333333333336
6166,2014,20955,Home,ANA,53.28333333333334
6167,2014,20955,Road,MTL,53.28333333333334
6168,2014,20956,Home,BOS,45.85
6169,2014,20956,Road,CGY,45.85
6170,2014,20957,Home,PHI,54.88333333333333
6171,2014,20957,Road,STL,54.88333333333333
6172,2014,20958,Home,WSH,56.916666666666664
6173,2014,20958,Road,MIN,56.916666666666664
6174,2014,20959,Home,TBL,47.45000000000001
6175,2014,20959,Road,TOR,47.45000000000001
6176,2014,20960,Home,FLA,53.300000000000004
6177,2014,20960,Road,DAL,53.300000000000004
6178,2014,20961,Home,NSH,54.050000000000004
6179,2014,20961,Road,NYI,54.050000000000004
6180,2014,20962,Home,ARI,50.650000000000006
6181,2014,20962,Road,VAN,50.650000000000006
6182,2014,20963,Home,LAK,47.3
6183,2014,20963,Road,MTL,47.3
6184,2014,20964,Home,NJD,48.916666666666664
6185,2014,20964,Road,CBJ,48.916666666666664
6186,2014,20965,Home,CAR,52.78333333333334
6187,2014,20965,Road,MIN,52.78333333333334
6188,2014,20966,Home,OTT,51.91666666666667
6189,2014,20966,Road,BUF,51.91666666666667
6190,2014,20967,Home,DET,51.5
6191,2014,20967,Road,CGY,51.5
6192,2014,20968,Home,CHI,57.41666666666668
6193,2014,20968,Road,EDM,57.41666666666668
6194,2014,20969,Home,ANA,44.53333333333334
6195,2014,20969,Road,PIT,44.53333333333334
6196,2014,20970,Home,BOS,50.86666666666667
6197,2014,20970,Road,PHI,50.86666666666667
6198,2014,20971,Home,TOR,39.8
6199,2014,20971,Road,STL,39.8
6200,2014,20972,Home,TBL,50.483333333333334
6201,2014,20972,Road,DAL,50.483333333333334
6202,2014,20973,Home,FLA,50.650000000000006
6203,2014,20973,Road,NYI,50.650000000000006
6204,2014,20974,Home,WSH,51.25000000000001
6205,2014,20974,Road,BUF,51.25000000000001
6206,2014,20975,Home,CBJ,46.83333333333334
6207,2014,20975,Road,COL,46.83333333333334
6208,2014,20976,Home,NSH,50.900000000000006
6209,2014,20976,Road,WPG,50.900000000000006
6210,2014,20977,Home,ARI,53.08333333333333
6211,2014,20977,Road,MTL,53.08333333333333
6212,2014,20978,Home,LAK,47.01666666666667
6213,2014,20978,Road,PIT,47.01666666666667
6214,2014,20979,Home,SJS,48.6
6215,2014,20979,Road,VAN,48.6
6216,2014,20980,Home,CAR,48.43333333333334
6217,2014,20980,Road,EDM,48.43333333333334
6218,2014,20981,Home,NJD,46.949999999999996
6219,2014,20981,Road,PHI,46.949999999999996
6220,2014,20982,Home,MIN,49.2
6221,2014,20982,Road,COL,49.2
6222,2014,20983,Home,OTT,52.88333333333334
6223,2014,20983,Road,CGY,52.88333333333334
6224,2014,20984,Home,BOS,42.66666666666667
6225,2014,20984,Road,DET,42.66666666666667
6226,2014,20985,Home,CHI,50.016666666666666
6227,2014,20985,Road,NYR,50.016666666666666
6228,2014,20986,Home,TOR,48.6
6229,2014,20986,Road,NYI,48.6
6230,2014,20987,Home,DET,45.53333333333334
6231,2014,20987,Road,EDM,45.53333333333334
6232,2014,20988,Home,VAN,53.300000000000004
6233,2014,20988,Road,ANA,53.300000000000004
6234,2014,20989,Home,ARI,45.03333333333334
6235,2014,20989,Road,NSH,45.03333333333334
6236,2014,20990,Home,SJS,46.949999999999996
6237,2014,20990,Road,PIT,46.949999999999996
6238,2014,20991,Home,NYI,45.53333333333334
6239,2014,20991,Road,NYR,45.53333333333334
6240,2014,20992,Home,PHI,47.66666666666667
6241,2014,20992,Road,DAL,47.66666666666667
6242,2014,20993,Home,CAR,47.183333333333344
6243,2014,20993,Road,CBJ,47.183333333333344
6244,2014,20994,Home,MTL,51.20000000000001
6245,2014,20994,Road,TBL,51.20000000000001
6246,2014,20995,Home,OTT,46.650000000000006
6247,2014,20995,Road,BOS,46.650000000000006
6248,2014,20996,Home,STL,43.55
6249,2014,20996,Road,WPG,43.55
6250,2014,20997,Home,MIN,53.63333333333334
6251,2014,20997,Road,NJD,53.63333333333334
6252,2014,20998,Home,COL,48.616666666666674
6253,2014,20998,Road,LAK,48.616666666666674
6254,2014,20999,Home,TOR,48.966666666666676
6255,2014,20999,Road,BUF,48.966666666666676
6256,2014,21000,Home,WSH,48.63333333333334
6257,2014,21000,Road,NYR,48.63333333333334
6258,2014,21001,Home,CGY,29.833333333333336
6259,2014,21001,Road,ANA,29.833333333333336
6260,2014,21002,Home,BOS,51.16666666666667
6261,2014,21002,Road,TBL,51.16666666666667
6262,2014,21003,Home,PIT,48.366666666666674
6263,2014,21003,Road,EDM,48.366666666666674
6264,2014,21004,Home,CAR,51.81666666666666
6265,2014,21004,Road,DAL,51.81666666666666
6266,2014,21005,Home,MTL,46.28333333333333
6267,2014,21005,Road,OTT,46.28333333333333
6268,2014,21006,Home,DET,43.21666666666667
6269,2014,21006,Road,CBJ,43.21666666666667
6270,2014,21007,Home,FLA,49.5
6271,2014,21007,Road,WPG,49.5
6272,2014,21008,Home,STL,48.88333333333334
6273,2014,21008,Road,PHI,48.88333333333334
6274,2014,21009,Home,COL,52.916666666666664
6275,2014,21009,Road,NJD,52.916666666666664
6276,2014,21010,Home,VAN,53.849999999999994
6277,2014,21010,Road,LAK,53.849999999999994
6278,2014,21011,Home,ARI,29.516666666666673
6279,2014,21011,Road,CHI,29.516666666666673
6280,2014,21012,Home,SJS,48.68333333333334
6281,2014,21012,Road,NSH,48.68333333333334
6282,2014,21013,Home,NYI,52.53333333333334
6283,2014,21013,Road,OTT,52.53333333333334
6284,2014,21014,Home,WSH,0.016666666666666666
6285,2014,21014,Road,DAL,0.016666666666666666
6286,2014,21015,Home,CBJ,48.68333333333334
6287,2014,21015,Road,EDM,48.68333333333334
6288,2014,21016,Home,MIN,43.08333333333334
6289,2014,21016,Road,ANA,43.08333333333334
6290,2014,21017,Home,CGY,46.50000000000001
6291,2014,21017,Road,TOR,46.50000000000001
6292,2014,21018,Home,PHI,51.20000000000001
6293,2014,21018,Road,DET,51.20000000000001
6294,2014,21019,Home,PIT,47.43333333333334
6295,2014,21019,Road,BOS,47.43333333333334
6296,2014,21020,Home,SJS,46.53333333333333
6297,2014,21020,Road,CHI,46.53333333333333
6298,2014,21021,Home,BUF,47.91666666666667
6299,2014,21021,Road,NYR,47.91666666666667
6300,2014,21022,Home,TBL,46.03333333333333
6301,2014,21022,Road,WPG,46.03333333333333
6302,2014,21023,Home,NYI,42.7
6303,2014,21023,Road,MTL,42.7
6304,2014,21024,Home,CAR,46.78333333333333
6305,2014,21024,Road,FLA,46.78333333333333
6306,2014,21025,Home,VAN,42.36666666666667
6307,2014,21025,Road,TOR,42.36666666666667
6308,2014,21026,Home,STL,49.166666666666664
6309,2014,21026,Road,MIN,49.166666666666664
6310,2014,21027,Home,ARI,51.21666666666667
6311,2014,21027,Road,NJD,51.21666666666667
6312,2014,21028,Home,COL,52.81666666666668
6313,2014,21028,Road,CGY,52.81666666666668
6314,2014,21029,Home,LAK,50.86666666666667
6315,2014,21029,Road,NSH,50.86666666666667
6316,2014,21030,Home,NYR,50.63333333333333
6317,2014,21030,Road,FLA,50.63333333333333
6318,2014,21031,Home,CBJ,43.400000000000006
6319,2014,21031,Road,CAR,43.400000000000006
6320,2014,21032,Home,DAL,44.66666666666667
6321,2014,21032,Road,STL,44.66666666666667
6322,2014,21033,Home,OTT,46.78333333333333
6323,2014,21033,Road,PHI,46.78333333333333
6324,2014,21034,Home,PIT,45.466666666666676
6325,2014,21034,Road,DET,45.466666666666676
6326,2014,21035,Home,WSH,51.13333333333333
6327,2014,21035,Road,BOS,51.13333333333333
6328,2014,21036,Home,ANA,47.03333333333333
6329,2014,21036,Road,NSH,47.03333333333333
6330,2014,21037,Home,BUF,51.70000000000001
6331,2014,21037,Road,WSH,51.70000000000001
6332,2014,21038,Home,TBL,46.7
6333,2014,21038,Road,MTL,46.7
6334,2014,21039,Home,EDM,44.76666666666667
6335,2014,21039,Road,TOR,44.76666666666667
6336,2014,21040,Home,LAK,49.35
6337,2014,21040,Road,ARI,49.35
6338,2014,21041,Home,BOS,52.6
6339,2014,21041,Road,BUF,52.6
6340,2014,21042,Home,NJD,54.31666666666667
6341,2014,21042,Road,PIT,54.31666666666667
6342,2014,21043,Home,CAR,49.13333333333334
6343,2014,21043,Road,OTT,49.13333333333334
6344,2014,21044,Home,FLA,50.38333333333333
6345,2014,21044,Road,MTL,50.38333333333333
6346,2014,21045,Home,NSH,54.03333333333333
6347,2014,21045,Road,MIN,54.03333333333333
6348,2014,21046,Home,WPG,49.666666666666664
6349,2014,21046,Road,SJS,49.666666666666664
6350,2014,21047,Home,CHI,52.28333333333334
6351,2014,21047,Road,NYI,52.28333333333334
6352,2014,21048,Home,CGY,56.2
6353,2014,21048,Road,STL,56.2
6354,2014,21049,Home,VAN,50.933333333333344
6355,2014,21049,Road,PHI,50.933333333333344
6356,2014,21050,Home,NYR,52.30000000000001
6357,2014,21050,Road,CHI,52.30000000000001
6358,2014,21051,Home,EDM,45.800000000000004
6359,2014,21051,Road,CBJ,45.800000000000004
6360,2014,21052,Home,ANA,50.550000000000004
6361,2014,21052,Road,LAK,50.550000000000004
6362,2014,21053,Home,TOR,48.28333333333334
6363,2014,21053,Road,SJS,48.28333333333334
6364,2014,21054,Home,MTL,55.01666666666667
6365,2014,21054,Road,CAR,55.01666666666667
6366,2014,21055,Home,OTT,48.616666666666674
6367,2014,21055,Road,BOS,48.616666666666674
6368,2014,21056,Home,FLA,49.56666666666668
6369,2014,21056,Road,DET,49.56666666666668
6370,2014,21057,Home,MIN,43.483333333333334
6371,2014,21057,Road,WSH,43.483333333333334
6372,2014,21058,Home,WPG,49.08333333333333
6373,2014,21058,Road,STL,49.08333333333333
6374,2014,21059,Home,DAL,43.53333333333333
6375,2014,21059,Road,PIT,43.53333333333333
6376,2014,21060,Home,CGY,48.083333333333336
6377,2014,21060,Road,PHI,48.083333333333336
6378,2014,21061,Home,VAN,55.88333333333334
6379,2014,21061,Road,CBJ,55.88333333333334
6380,2014,21062,Home,ARI,53.43333333333333
6381,2014,21062,Road,COL,53.43333333333333
6382,2014,21063,Home,BUF,50.699999999999996
6383,2014,21063,Road,NJD,50.699999999999996
6384,2014,21064,Home,TBL,48.80000000000001
6385,2014,21064,Road,DET,48.80000000000001
6386,2014,21065,Home,ANA,52.7
6387,2014,21065,Road,COL,52.7
6388,2014,21066,Home,MIN,47.81666666666667
6389,2014,21066,Road,STL,47.81666666666667
6390,2014,21067,Home,CGY,52.18333333333334
6391,2014,21067,Road,CBJ,52.18333333333334
6392,2014,21068,Home,LAK,47.46666666666667
6393,2014,21068,Road,VAN,47.46666666666667
6394,2014,21069,Home,MTL,53.0
6395,2014,21069,Road,SJS,53.0
6396,2014,21070,Home,OTT,0.016666666666666666
6397,2014,21070,Road,TOR,0.016666666666666666
6398,2014,21071,Home,FLA,50.31666666666667
6399,2014,21071,Road,BOS,50.31666666666667
6400,2014,21072,Home,NJD,55.06666666666667
6401,2014,21072,Road,NYI,55.06666666666667
6402,2014,21073,Home,CAR,53.516666666666666
6403,2014,21073,Road,NYR,53.516666666666666
6404,2014,21074,Home,WPG,47.41666666666667
6405,2014,21074,Road,WSH,47.41666666666667
6406,2014,21075,Home,NSH,54.91666666666667
6407,2014,21075,Road,BUF,54.91666666666667
6408,2014,21076,Home,DAL,0.016666666666666666
6409,2014,21076,Road,CHI,0.016666666666666666
6410,2014,21077,Home,ARI,43.51666666666667
6411,2014,21077,Road,PIT,43.51666666666667
6412,2014,21078,Home,EDM,47.45000000000001
6413,2014,21078,Road,PHI,47.45000000000001
6414,2014,21079,Home,DET,41.416666666666664
6415,2014,21079,Road,STL,41.416666666666664
6416,2014,21080,Home,TBL,53.416666666666664
6417,2014,21080,Road,BOS,53.416666666666664
6418,2014,21081,Home,NYR,54.650000000000006
6419,2014,21081,Road,ANA,54.650000000000006
6420,2014,21082,Home,ARI,54.06666666666667
6421,2014,21082,Road,VAN,54.06666666666667
6422,2014,21083,Home,NJD,49.18333333333334
6423,2014,21083,Road,LAK,49.18333333333334
6424,2014,21084,Home,CAR,57.56666666666667
6425,2014,21084,Road,CHI,57.56666666666667
6426,2014,21085,Home,TOR,47.91666666666667
6427,2014,21085,Road,MIN,47.91666666666667
6428,2014,21086,Home,OTT,57.68333333333333
6429,2014,21086,Road,SJS,57.68333333333333
6430,2014,21087,Home,DAL,50.28333333333333
6431,2014,21087,Road,BUF,50.28333333333333
6432,2014,21088,Home,CGY,51.866666666666674
6433,2014,21088,Road,COL,51.866666666666674
6434,2014,21089,Home,EDM,48.4
6435,2014,21089,Road,WPG,48.4
6436,2014,21090,Home,NYI,57.38333333333334
6437,2014,21090,Road,MIN,57.38333333333334
6438,2014,21091,Home,NYR,52.38333333333334
6439,2014,21091,Road,LAK,52.38333333333334
6440,2014,21092,Home,PIT,52.98333333333334
6441,2014,21092,Road,STL,52.98333333333334
6442,2014,21093,Home,CBJ,45.63333333333334
6443,2014,21093,Road,ANA,45.63333333333334
6444,2014,21094,Home,DET,46.81666666666667
6445,2014,21094,Road,ARI,46.81666666666667
6446,2014,21095,Home,TBL,55.68333333333334
6447,2014,21095,Road,FLA,55.68333333333334
6448,2014,21096,Home,NSH,53.25
6449,2014,21096,Road,MTL,53.25
6450,2014,21097,Home,VAN,55.05
6451,2014,21097,Road,WPG,55.05
6452,2014,21098,Home,PHI,56.05000000000001
6453,2014,21098,Road,CHI,56.05000000000001
6454,2014,21099,Home,EDM,52.25
6455,2014,21099,Road,COL,52.25
6456,2014,21100,Home,CGY,40.68333333333333
6457,2014,21100,Road,DAL,40.68333333333333
6458,2014,21101,Home,BOS,49.68333333333333
6459,2014,21101,Road,ANA,49.68333333333333
6460,2014,21102,Home,BUF,45.43333333333334
6461,2014,21102,Road,ARI,45.43333333333334
6462,2014,21103,Home,NYI,53.650000000000006
6463,2014,21103,Road,LAK,53.650000000000006
6464,2014,21104,Home,WSH,50.61666666666667
6465,2014,21104,Road,NJD,50.61666666666667
6466,2014,21105,Home,CAR,48.916666666666664
6467,2014,21105,Road,PIT,48.916666666666664
6468,2014,21106,Home,TOR,53.11666666666667
6469,2014,21106,Road,FLA,53.11666666666667
6470,2014,21107,Home,OTT,48.63333333333334
6471,2014,21107,Road,NYR,48.63333333333334
6472,2014,21108,Home,DET,48.20000000000001
6473,2014,21108,Road,SJS,48.20000000000001
6474,2014,21109,Home,TBL,41.366666666666674
6475,2014,21109,Road,NSH,41.366666666666674
6476,2014,21110,Home,WPG,47.10000000000001
6477,2014,21110,Road,MTL,47.10000000000001
6478,2014,21111,Home,VAN,44.9
6479,2014,21111,Road,COL,44.9
6480,2014,21112,Home,MIN,53.83333333333334
6481,2014,21112,Road,CGY,53.83333333333334
6482,2014,21113,Home,CHI,47.41666666666667
6483,2014,21113,Road,CBJ,47.41666666666667
6484,2014,21114,Home,EDM,52.56666666666666
6485,2014,21114,Road,DAL,52.56666666666666
6486,2014,21115,Home,WSH,50.266666666666666
6487,2014,21115,Road,NSH,50.266666666666666
6488,2014,21116,Home,BOS,57.66666666666667
6489,2014,21116,Road,NYR,57.66666666666667
6490,2014,21117,Home,NYI,53.53333333333333
6491,2014,21117,Road,ANA,53.53333333333333
6492,2014,21118,Home,PHI,49.900000000000006
6493,2014,21118,Road,SJS,49.900000000000006
6494,2014,21119,Home,PIT,40.05
6495,2014,21119,Road,ARI,40.05
6496,2014,21120,Home,DET,43.16666666666667
6497,2014,21120,Road,TBL,43.16666666666667
6498,2014,21121,Home,TOR,54.78333333333333
6499,2014,21121,Road,OTT,54.78333333333333
6500,2014,21122,Home,MTL,53.766666666666666
6501,2014,21122,Road,FLA,53.766666666666666
6502,2014,21123,Home,CAR,52.716666666666676
6503,2014,21123,Road,NJD,52.716666666666676
6504,2014,21124,Home,STL,0.016666666666666666
6505,2014,21124,Road,CBJ,0.016666666666666666
6506,2014,21125,Home,MIN,51.833333333333336
6507,2014,21125,Road,LAK,51.833333333333336
6508,2014,21126,Home,COL,48.55000000000001
6509,2014,21126,Road,BUF,48.55000000000001
6510,2014,21127,Home,VAN,53.800000000000004
6511,2014,21127,Road,DAL,53.800000000000004
6512,2014,21128,Home,NYR,45.650000000000006
6513,2014,21128,Road,WSH,45.650000000000006
6514,2014,21129,Home,OTT,43.53333333333333
6515,2014,21129,Road,FLA,43.53333333333333
6516,2014,21130,Home,NYI,48.80000000000001
6517,2014,21130,Road,DET,48.80000000000001
6518,2014,21131,Home,CAR,50.58333333333334
6519,2014,21131,Road,BOS,50.58333333333334
6520,2014,21132,Home,NSH,54.016666666666666
6521,2014,21132,Road,CGY,54.016666666666666
6522,2014,21133,Home,NJD,55.68333333333334
6523,2014,21133,Road,ANA,55.68333333333334
6524,2014,21134,Home,PIT,51.8
6525,2014,21134,Road,SJS,51.8
6526,2014,21135,Home,WPG,49.08333333333333
6527,2014,21135,Road,CHI,49.08333333333333
6528,2014,21136,Home,MTL,44.66666666666667
6529,2014,21136,Road,TBL,44.66666666666667
6530,2014,21137,Home,STL,54.71666666666667
6531,2014,21137,Road,VAN,54.71666666666667
6532,2014,21138,Home,CHI,56.4
6533,2014,21138,Road,LAK,56.4
6534,2014,21139,Home,DAL,48.25
6535,2014,21139,Road,CGY,48.25
6536,2014,21140,Home,COL,58.36666666666667
6537,2014,21140,Road,EDM,58.36666666666667
6538,2014,21141,Home,ARI,52.4
6539,2014,21141,Road,BUF,52.4
6540,2014,21142,Home,BOS,51.56666666666667
6541,2014,21142,Road,FLA,51.56666666666667
6542,2014,21143,Home,WSH,57.23333333333334
6543,2014,21143,Road,CAR,57.23333333333334
6544,2014,21144,Home,CBJ,48.6
6545,2014,21144,Road,NJD,48.6
6546,2014,21145,Home,TOR,47.583333333333336
6547,2014,21145,Road,TBL,47.583333333333336
6548,2014,21146,Home,DET,45.86666666666667
6549,2014,21146,Road,OTT,45.86666666666667
6550,2014,21147,Home,NSH,40.31666666666667
6551,2014,21147,Road,VAN,40.31666666666667
6552,2014,21148,Home,WPG,53.050000000000004
6553,2014,21148,Road,NYR,53.050000000000004
6554,2014,21149,Home,BUF,44.18333333333334
6555,2014,21149,Road,TOR,44.18333333333334
6556,2014,21150,Home,PIT,44.6
6557,2014,21150,Road,PHI,44.6
6558,2014,21151,Home,ANA,52.35
6559,2014,21151,Road,EDM,52.35
6560,2014,21152,Home,SJS,55.80000000000001
6561,2014,21152,Road,COL,55.80000000000001
6562,2014,21153,Home,CBJ,55.06666666666667
6563,2014,21153,Road,NYI,55.06666666666667
6564,2014,21154,Home,MTL,50.31666666666667
6565,2014,21154,Road,WSH,50.31666666666667
6566,2014,21155,Home,OTT,44.033333333333346
6567,2014,21155,Road,TBL,44.033333333333346
6568,2014,21156,Home,DET,43.55
6569,2014,21156,Road,BOS,43.55
6570,2014,21157,Home,FLA,56.93333333333334
6571,2014,21157,Road,CAR,56.93333333333334
6572,2014,21158,Home,STL,47.51666666666667
6573,2014,21158,Road,CGY,47.51666666666667
6574,2014,21159,Home,MIN,46.733333333333334
6575,2014,21159,Road,NYR,46.733333333333334
6576,2014,21160,Home,CHI,47.43333333333334
6577,2014,21160,Road,VAN,47.43333333333334
6578,2014,21161,Home,LAK,54.91666666666667
6579,2014,21161,Road,EDM,54.91666666666667
6580,2014,21162,Home,BUF,47.00000000000001
6581,2014,21162,Road,CHI,47.00000000000001
6582,2014,21163,Home,NJD,46.599999999999994
6583,2014,21163,Road,MTL,46.599999999999994
6584,2014,21164,Home,DAL,0.016666666666666666
6585,2014,21164,Road,STL,0.016666666666666666
6586,2014,21165,Home,ANA,46.1
6587,2014,21165,Road,COL,46.1
6588,2014,21166,Home,SJS,51.65
6589,2014,21166,Road,ARI,51.65
6590,2014,21167,Home,CAR,51.13333333333333
6591,2014,21167,Road,PHI,51.13333333333333
6592,2014,21168,Home,CBJ,0.016666666666666666
6593,2014,21168,Road,PIT,0.016666666666666666
6594,2014,21169,Home,WPG,43.050000000000004
6595,2014,21169,Road,VAN,43.050000000000004
6596,2014,21170,Home,BOS,51.46666666666667
6597,2014,21170,Road,TOR,51.46666666666667
6598,2014,21171,Home,OTT,53.53333333333333
6599,2014,21171,Road,WSH,53.53333333333333
6600,2014,21172,Home,FLA,52.56666666666666
6601,2014,21172,Road,TBL,52.56666666666666
6602,2014,21173,Home,NYI,48.9
6603,2014,21173,Road,BUF,48.9
6604,2014,21174,Home,NYR,51.18333333333334
6605,2014,21174,Road,NJD,51.18333333333334
6606,2014,21175,Home,MIN,46.43333333333333
6607,2014,21175,Road,DET,46.43333333333333
6608,2014,21176,Home,NSH,55.966666666666676
6609,2014,21176,Road,DAL,55.966666666666676
6610,2014,21177,Home,ARI,43.55
6611,2014,21177,Road,SJS,43.55
6612,2014,21178,Home,EDM,61.08333333333333
6613,2014,21178,Road,CGY,61.08333333333333
6614,2014,21179,Home,LAK,56.86666666666667
6615,2014,21179,Road,COL,56.86666666666667
6616,2014,21180,Home,DET,46.016666666666666
6617,2014,21180,Road,WSH,46.016666666666666
6618,2014,21181,Home,FLA,45.28333333333334
6619,2014,21181,Road,MTL,45.28333333333334
6620,2014,21182,Home,TOR,47.11666666666667
6621,2014,21182,Road,OTT,47.11666666666667
6622,2014,21183,Home,PHI,51.06666666666667
6623,2014,21183,Road,PIT,51.06666666666667
6624,2014,21184,Home,CHI,53.650000000000006
6625,2014,21184,Road,STL,53.650000000000006
6626,2014,21185,Home,BUF,59.18333333333334
6627,2014,21185,Road,CAR,59.18333333333334
6628,2014,21186,Home,NYR,48.63333333333334
6629,2014,21186,Road,CBJ,48.63333333333334
6630,2014,21187,Home,MIN,45.95
6631,2014,21187,Road,WPG,45.95
6632,2014,21188,Home,VAN,51.533333333333346
6633,2014,21188,Road,LAK,51.533333333333346
6634,2014,21189,Home,SJS,42.38333333333334
6635,2014,21189,Road,DAL,42.38333333333334
6636,2014,21190,Home,NJD,46.650000000000006
6637,2014,21190,Road,NYR,46.650000000000006
6638,2014,21191,Home,PHI,47.150000000000006
6639,2014,21191,Road,NYI,47.150000000000006
6640,2014,21192,Home,OTT,48.16666666666667
6641,2014,21192,Road,PIT,48.16666666666667
6642,2014,21193,Home,DET,56.85
6643,2014,21193,Road,CAR,56.85
6644,2014,21194,Home,TBL,45.48333333333334
6645,2014,21194,Road,MTL,45.48333333333334
6646,2014,21195,Home,STL,46.516666666666666
6647,2014,21195,Road,WPG,46.516666666666666
6648,2014,21196,Home,CHI,55.56666666666666
6649,2014,21196,Road,MIN,55.56666666666666
6650,2014,21197,Home,COL,32.483333333333334
6651,2014,21197,Road,NSH,32.483333333333334
6652,2014,21198,Home,CGY,52.31666666666666
6653,2014,21198,Road,ARI,52.31666666666666
6654,2014,21199,Home,EDM,54.8
6655,2014,21199,Road,LAK,54.8
6656,2014,21200,Home,CBJ,49.83333333333334
6657,2014,21200,Road,TOR,49.83333333333334
6658,2014,21201,Home,WSH,57.06666666666668
6659,2014,21201,Road,BOS,57.06666666666668
6660,2014,21202,Home,ANA,53.66666666666668
6661,2014,21202,Road,DAL,53.66666666666668
6662,2014,21203,Home,NYR,51.26666666666667
6663,2014,21203,Road,OTT,51.26666666666667
6664,2014,21204,Home,PHI,43.733333333333334
6665,2014,21204,Road,CAR,43.733333333333334
6666,2014,21205,Home,MTL,44.233333333333334
6667,2014,21205,Road,DET,44.233333333333334
6668,2014,21206,Home,TBL,44.7
6669,2014,21206,Road,NJD,44.7
6670,2014,21207,Home,FLA,48.95
6671,2014,21207,Road,BOS,48.95
6672,2014,21208,Home,STL,44.76666666666667
6673,2014,21208,Road,CHI,44.76666666666667
6674,2014,21209,Home,NSH,51.616666666666674
6675,2014,21209,Road,MIN,51.616666666666674
6676,2014,21210,Home,COL,32.58333333333333
6677,2014,21210,Road,WPG,32.58333333333333
6678,2014,21211,Home,CGY,58.13333333333333
6679,2014,21211,Road,LAK,58.13333333333333
6680,2014,21212,Home,EDM,51.66666666666667
6681,2014,21212,Road,SJS,51.66666666666667
6682,2014,21213,Home,VAN,46.33333333333334
6683,2014,21213,Road,ARI,46.33333333333334
6684,2014,21214,Home,PIT,53.06666666666668
6685,2014,21214,Road,NYI,53.06666666666668
6686,2014,21215,Home,CBJ,53.516666666666666
6687,2014,21215,Road,BUF,53.516666666666666
6688,2014,21216,Home,PHI,50.06666666666667
6689,2014,21216,Road,OTT,50.06666666666667
6690,2014,21217,Home,WSH,49.7
6691,2014,21217,Road,NYR,49.7
6692,2014,21218,Home,WPG,52.083333333333336
6693,2014,21218,Road,CGY,52.083333333333336
6694,2014,21219,Home,LAK,48.55000000000001
6695,2014,21219,Road,SJS,48.55000000000001
6696,2014,21220,Home,BUF,56.650000000000006
6697,2014,21220,Road,PIT,56.650000000000006
6698,2014,21221,Home,TOR,47.233333333333334
6699,2014,21221,Road,MTL,47.233333333333334
6700,2014,21222,Home,FLA,51.20000000000001
6701,2014,21222,Road,NJD,51.20000000000001
6702,2014,21223,Home,NYI,49.03333333333334
6703,2014,21223,Road,CBJ,49.03333333333334
6704,2014,21224,Home,CAR,53.35
6705,2014,21224,Road,DET,53.35
6706,2014,21225,Home,TBL,50.46666666666667
6707,2014,21225,Road,BOS,50.46666666666667
6708,2014,21226,Home,STL,50.266666666666666
6709,2014,21226,Road,MIN,50.266666666666666
6710,2014,21227,Home,DAL,53.36666666666667
6711,2014,21227,Road,NSH,53.36666666666667
6712,2014,21228,Home,COL,56.63333333333334
6713,2014,21228,Road,CHI,56.63333333333334
6714,2014,21229,Home,ARI,48.766666666666666
6715,2014,21229,Road,ANA,48.766666666666666
6716,2014,21230,Home,VAN,53.300000000000004
6717,2014,21230,Road,EDM,53.300000000000004
6718,2014,30111,Home,MTL,50.683333333333344
6719,2014,30111,Road,OTT,50.683333333333344
6720,2014,30112,Home,MTL,47.10000000000001
6721,2014,30112,Road,OTT,47.10000000000001
6722,2014,30113,Home,OTT,53.23333333333334
6723,2014,30113,Road,MTL,53.23333333333334
6724,2014,30114,Home,OTT,50.33333333333334
6725,2014,30114,Road,MTL,50.33333333333334
6726,2014,30115,Home,MTL,50.43333333333333
6727,2014,30115,Road,OTT,50.43333333333333
6728,2014,30116,Home,OTT,49.58333333333333
6729,2014,30116,Road,MTL,49.58333333333333
6730,2014,30121,Home,TBL,42.31666666666668
6731,2014,30121,Road,DET,42.31666666666668
6732,2014,30122,Home,TBL,47.150000000000006
6733,2014,30122,Road,DET,47.150000000000006
6734,2014,30123,Home,DET,43.95000000000001
6735,2014,30123,Road,TBL,43.95000000000001
6736,2014,30124,Home,DET,43.650000000000006
6737,2014,30124,Road,TBL,43.650000000000006
6738,2014,30125,Home,TBL,47.66666666666667
6739,2014,30125,Road,DET,47.66666666666667
6740,2014,30126,Home,DET,41.083333333333336
6741,2014,30126,Road,TBL,41.083333333333336
6742,2014,30127,Home,TBL,45.016666666666666
6743,2014,30127,Road,DET,45.016666666666666
6744,2014,30131,Home,NYR,49.416666666666664
6745,2014,30131,Road,PIT,49.416666666666664
